patient	mandard_group	sample_type	cellgp	gene	logcpm	response
P46	good	Baseline	cytotoxic CD8	CCR5	3.9795171454614713	WR
P46	good	Treat	NK	CCR6	0	WR
P46	good	Treat	NK	CCR2	0	WR
P46	good	Baseline	other CD8	CCR4	4.030161425400054	WR
P46	good	Baseline	other CD8	CCR2	3.0491867622285036	WR
P46	good	Treat	other CD8	CCR4	0	WR
P46	good	Treat	NK	CXCR1	3.5341538793525737	WR
P46	good	Baseline	NK	CCR5	0	WR
P46	good	Baseline	NK	CCR6	0	WR
P46	good	Baseline	Treg	CX3CR1	1.7427049305536544	WR
P46	good	Baseline	exhausted CD8	CCR4	3.4034856753810745	WR
P46	good	Treat	NK	CCR5	0	WR
P46	good	Baseline	NK	CXCR2	3.121600119846044	WR
P46	good	Baseline	cytotoxic CD8	CCR2	2.30477518478132	WR
P46	good	Baseline	exhausted CD8	CXCR1	0	WR
P46	good	Treat	cytotoxic CD8	CX3CR1	3.5373708425925665	WR
P46	good	Baseline	NK	CCR4	0	WR
P46	good	Treat	cytotoxic CD8	ACKR3	0	WR
P46	good	Baseline	exhausted CD8	CCR5	4.2843282255470765	WR
P46	good	Baseline	Treg	CXCR4	6.4392129684540045	WR
P46	good	Baseline	Treg	CXCR1	0	WR
P46	good	Baseline	Treg	ACKR3	2.144812566660141	WR
P46	good	Baseline	Treg	CXCR2	0.6640041377367938	WR
P46	good	Baseline	NK	CXCR1	2.1074880995941925	WR
P46	good	Treat	other CD8	ACKR3	2.6915734948791434	WR
P46	good	Treat	other CD8	CX3CR1	0	WR
P46	good	Treat	NK	CXCR2	4.06091607893615	WR
P46	good	Treat	cytotoxic CD8	CXCR3	3.444965410725234	WR
P46	good	Treat	NK	CXCR4	7.959232911306699	WR
P46	good	Baseline	NK	CCR2	0	WR
P46	good	Treat	NK	CX3CR1	4.65918775713229	WR
P46	good	Baseline	exhausted CD8	CCR2	2.4998182320771467	WR
P46	good	Treat	cytotoxic CD8	CCR4	1.9556397857970953	WR
P46	good	Baseline	Treg	CCR4	4.769640223524728	WR
P46	good	Baseline	cytotoxic CD8	CCR4	2.5243236494057775	WR
P46	good	Baseline	Treg	CCR5	3.8133089508883566	WR
P46	good	Baseline	Treg	CXCR3	4.384207048369977	WR
P46	good	Baseline	cytotoxic CD8	CCR6	3.105686961092119	WR
P46	good	Treat	cytotoxic CD8	CXCR4	8.02103368977737	WR
P46	good	Baseline	cytotoxic CD8	CXCR4	7.610580801247228	WR
P46	good	Treat	other CD8	CXCR4	4.979668610980295	WR
P46	good	Baseline	cytotoxic CD8	CX3CR1	2.946744206182563	WR
P46	good	Treat	cytotoxic CD8	CCR2	1.3948129577279733	WR
P46	good	Treat	NK	ACKR3	0	WR
P46	good	Baseline	cytotoxic CD8	ACKR3	1.9082416514012934	WR
P46	good	Baseline	Treg	CCR6	5.575846280814614	WR
P46	good	Baseline	cytotoxic CD8	CXCR2	1.4541165406483227	WR
P46	good	Baseline	Treg	CCR2	1.0595630555590543	WR
P46	good	Baseline	cytotoxic CD8	CXCR3	5.355571482028316	WR
P46	good	Baseline	NK	CX3CR1	4.474270553385414	WR
P46	good	Treat	NK	CXCR3	2.996189576602432	WR
P46	good	Baseline	cytotoxic CD8	CXCR1	0	WR
P47	good	Treat	exhausted CD8	CXCR2	0	WR
P47	good	Baseline	exhausted CD8	CXCR1	0	WR
P47	good	Baseline	exhausted CD8	CXCR2	0	WR
P47	good	Baseline	Treg	CXCR4	6.993929255709877	WR
P47	good	Baseline	other CD8	CCR6	4.346962905480533	WR
P47	good	Baseline	exhausted CD8	CXCR3	4.667544680116786	WR
P47	good	Baseline	exhausted CD8	ACKR3	0.322544039521942	WR
P47	good	Baseline	exhausted CD8	CXCR4	7.3982756478495135	WR
P47	good	Treat	NK	CCR5	1.0081443028363417	WR
P47	good	Baseline	other CD8	CCR5	3.467676859646404	WR
P47	good	Treat	other CD8	ACKR3	2.1333372165603617	WR
P47	good	Treat	other CD8	CX3CR1	0	WR
P47	good	Treat	exhausted CD8	CX3CR1	0	WR
P47	good	Treat	other CD8	CXCR2	2.4985213750493753	WR
P47	good	Treat	exhausted CD8	CXCR1	0	WR
P47	good	Treat	Treg	CCR4	3.9474501213042985	WR
P47	good	Treat	exhausted CD8	CCR5	2.8254216495269486	WR
P47	good	Baseline	exhausted CD8	CCR6	3.7930698355568246	WR
P47	good	Treat	Treg	CCR2	0.5282330128483846	WR
P47	good	Baseline	other CD8	CXCR3	4.795897425491856	WR
P47	good	Baseline	Treg	ACKR3	0	WR
P47	good	Baseline	Treg	CXCR2	0	WR
P47	good	Baseline	other CD8	ACKR3	0.8804218092358662	WR
P47	good	Treat	other CD8	CXCR1	1.5521261173328509	WR
P47	good	Baseline	Treg	CX3CR1	1.3856032593397685	WR
P47	good	Treat	exhausted CD8	CCR4	2.119109042653723	WR
P47	good	Treat	NK	CCR4	2.2723891165672994	WR
P47	good	Treat	cytotoxic CD8	ACKR3	0.3339078028278861	WR
P47	good	Treat	cytotoxic CD8	CX3CR1	1.7842614126391054	WR
P47	good	Treat	exhausted CD8	CCR6	3.6903740839590813	WR
P47	good	Baseline	other CD8	CXCR4	7.507894639929113	WR
P47	good	Treat	exhausted CD8	ACKR3	0	WR
P47	good	Treat	exhausted CD8	CXCR3	4.184989989004197	WR
P47	good	Treat	other CD8	CXCR4	7.4261892384934205	WR
P47	good	Treat	NK	CXCR4	7.490107781121514	WR
P47	good	Baseline	Treg	CXCR3	4.819367425842186	WR
P47	good	Baseline	cytotoxic CD8	CX3CR1	1.718473091560098	WR
P47	good	Treat	Treg	CX3CR1	0.5282330128483846	WR
P47	good	Treat	other CD8	CXCR3	3.9721952271976395	WR
P47	good	Treat	exhausted CD8	CCR2	1.2358316880118765	WR
P47	good	Baseline	exhausted CD8	CCR5	3.5734082185446705	WR
P47	good	Baseline	other CD8	CCR2	1.6555102117073173	WR
P47	good	Baseline	other CD8	CCR4	3.273913234012456	WR
P47	good	Treat	NK	CXCR2	2.578971747852036	WR
P47	good	Baseline	exhausted CD8	CX3CR1	0	WR
P47	good	Treat	NK	CXCR3	3.2998163828446923	WR
P47	good	Treat	exhausted CD8	CXCR4	7.706949539679305	WR
P47	good	Baseline	Treg	CXCR1	0	WR
P47	good	Baseline	cytotoxic CD8	ACKR3	0.8100418913493682	WR
P47	good	Treat	Treg	CXCR2	0	WR
P47	good	Treat	other CD8	CCR6	4.582504728298136	WR
P47	good	Baseline	other CD8	CX3CR1	0	WR
P47	good	Treat	NK	CCR2	1.0081443028363417	WR
P47	good	Baseline	NK	CCR4	1.7868122988971427	WR
P47	good	Baseline	exhausted CD8	CCR2	0.322544039521942	WR
P47	good	Treat	cytotoxic CD8	CXCR3	4.360557902756612	WR
P47	good	Treat	cytotoxic CD8	CXCR4	7.803296486520091	WR
P47	good	Treat	NK	CXCR1	1.828016211851292	WR
P47	good	Treat	Treg	CCR5	2.158167534222278	WR
P47	good	Baseline	other CD8	CXCR1	0	WR
P47	good	Baseline	other CD8	CXCR2	0.8804218092358662	WR
P47	good	Treat	Treg	CXCR1	0	WR
P47	good	Baseline	Treg	CCR6	5.735653696449239	WR
P47	good	Treat	NK	ACKR3	0	WR
P47	good	Treat	NK	CX3CR1	4.257319471178562	WR
P47	good	Baseline	exhausted CD8	CCR4	2.388444205783727	WR
P47	good	Treat	cytotoxic CD8	CXCR1	0.4024726285886312	WR
P47	good	Treat	Treg	ACKR3	0.5282330128483846	WR
P47	good	Baseline	NK	CCR5	2.5335045193846297	WR
P47	good	Treat	Treg	CCR6	5.959051878978825	WR
P47	good	Baseline	cytotoxic CD8	CCR5	3.7321321827383587	WR
P47	good	Baseline	cytotoxic CD8	CCR2	1.1249307639478576	WR
P47	good	Treat	NK	CCR6	4.281666653177334	WR
P47	good	Treat	cytotoxic CD8	CCR6	4.002122362273555	WR
P47	good	Baseline	cytotoxic CD8	CXCR4	7.7872343650177696	WR
P47	good	Baseline	NK	CX3CR1	1.9565563415633536	WR
P47	good	Treat	other CD8	CCR5	2.4985213750493753	WR
P47	good	Treat	cytotoxic CD8	CXCR2	0.4024726285886312	WR
P47	good	Treat	Treg	CXCR4	7.241613817376487	WR
P47	good	Baseline	NK	CCR2	0	WR
P47	good	Baseline	NK	ACKR3	0	WR
P47	good	Baseline	cytotoxic CD8	CCR6	3.775975849369662	WR
P47	good	Baseline	Treg	CCR5	3.525466066676465	WR
P47	good	Baseline	cytotoxic CD8	CXCR2	0.18896639704951693	WR
P47	good	Treat	cytotoxic CD8	CCR4	2.4341288185579457	WR
P47	good	Baseline	cytotoxic CD8	CXCR3	5.1351882029705624	WR
P47	good	Treat	Treg	CXCR3	3.906312888527699	WR
P47	good	Treat	other CD8	CCR4	2.7654377089236015	WR
P47	good	Baseline	NK	CCR6	3.0649703613929393	WR
P47	good	Baseline	NK	CXCR3	4.598178545712797	WR
P47	good	Treat	cytotoxic CD8	CCR2	0.9108978044186175	WR
P47	good	Baseline	cytotoxic CD8	CCR4	2.317672288200799	WR
P47	good	Treat	other CD8	CCR2	1.5521261173328509	WR
P47	good	Baseline	NK	CXCR4	7.115945770239756	WR
P47	good	Baseline	NK	CXCR2	0	WR
P47	good	Treat	cytotoxic CD8	CCR5	2.451357190504075	WR
P47	good	Baseline	Treg	CCR4	4.4592334976214865	WR
P47	good	Baseline	Treg	CCR2	0.9157378886650724	WR
P47	good	Baseline	NK	CXCR1	0.4397155325909148	WR
P47	good	Baseline	cytotoxic CD8	CXCR1	0.18896639704951693	WR
P48	poor	Treat	exhausted CD8	CXCR3	5.208752848011272	NR
P48	poor	Treat	exhausted CD8	CX3CR1	0	NR
P48	poor	Baseline	other CD8	CXCR1	0	NR
P48	poor	Baseline	other CD8	CXCR2	1.3750169775944916	NR
P48	poor	Baseline	cytotoxic CD8	CCR2	1.557570528713664	NR
P48	poor	Treat	Treg	CXCR1	0	NR
P48	poor	Baseline	other CD8	CCR6	4.495961343179817	NR
P48	poor	Baseline	other CD8	CCR5	3.4194117781844664	NR
P48	poor	Treat	NK	CXCR3	4.342646230415533	NR
P48	poor	Treat	exhausted CD8	CXCR4	7.083901017834059	NR
P48	poor	Baseline	other CD8	ACKR3	1.9330112783538043	NR
P48	poor	Treat	Treg	CXCR2	0	NR
P48	poor	Baseline	cytotoxic CD8	CX3CR1	3.8279299760812773	NR
P48	poor	Baseline	NK	CCR2	0	NR
P48	poor	Baseline	cytotoxic CD8	CXCR4	8.267139024040782	NR
P48	poor	Treat	NK	CXCR4	6.763701094131074	NR
P48	poor	Baseline	other CD8	CXCR4	7.537705096356072	NR
P48	poor	Treat	NK	CXCR1	1.3113282706252538	NR
P48	poor	Treat	NK	CXCR2	1.3113282706252538	NR
P48	poor	Baseline	NK	CCR5	2.628230233365908	NR
P48	poor	Baseline	cytotoxic CD8	ACKR3	0.810526261788555	NR
P48	poor	Baseline	other CD8	CX3CR1	1.9330112783538043	NR
P48	poor	Treat	other CD8	CCR2	3.0558614055701554	NR
P48	poor	Baseline	NK	CXCR3	4.018349782608537	NR
P48	poor	Baseline	NK	CXCR4	7.967506840983931	NR
P48	poor	Baseline	NK	CXCR1	1.4380110887868212	NR
P48	poor	Treat	Treg	CCR6	3.9079715899561336	NR
P48	poor	Treat	Treg	CXCR3	4.962546333201169	NR
P48	poor	Baseline	cytotoxic CD8	CCR4	2.5048580874823054	NR
P48	poor	Treat	exhausted CD8	ACKR3	1.172941126668642	NR
P48	poor	Baseline	NK	CXCR2	3.085573535450168	NR
P48	poor	Treat	Treg	CCR5	2.9934563111488193	NR
P48	poor	Treat	cytotoxic CD8	CCR2	2.0527648422079303	NR
P48	poor	Baseline	NK	CCR6	3.0093322443636987	NR
P48	poor	Baseline	other CD8	CXCR3	4.275602399415586	NR
P48	poor	Treat	exhausted CD8	CXCR2	0	NR
P48	poor	Baseline	cytotoxic CD8	CXCR3	4.76890367722658	NR
P48	poor	Treat	other CD8	CX3CR1	0	NR
P48	poor	Treat	exhausted CD8	CXCR1	0	NR
P48	poor	Treat	NK	CX3CR1	3.1218713347584806	NR
P48	poor	Treat	cytotoxic CD8	CXCR3	5.212025744088808	NR
P48	poor	Treat	Treg	CX3CR1	0.5914332588796009	NR
P48	poor	Treat	Treg	CXCR4	6.701499781436202	NR
P48	poor	Treat	Treg	CCR4	3.947665760913987	NR
P48	poor	Treat	Treg	CCR2	1.532468599021823	NR
P48	poor	Baseline	exhausted CD8	ACKR3	2.264410478913898	NR
P48	poor	Baseline	cytotoxic CD8	CCR6	2.4524932946603446	NR
P48	poor	Baseline	cytotoxic CD8	CXCR1	0.4852281724049423	NR
P48	poor	Baseline	cytotoxic CD8	CXCR2	1.9803745731598146	NR
P48	poor	Treat	cytotoxic CD8	CCR6	1.2658280874314571	NR
P48	poor	Treat	other CD8	ACKR3	0	NR
P48	poor	Baseline	Treg	CCR2	1.634760455486314	NR
P48	poor	Treat	Treg	ACKR3	2.368270788928239	NR
P48	poor	Treat	cytotoxic CD8	CXCR1	0.614469696703911	NR
P48	poor	Baseline	NK	ACKR3	0	NR
P48	poor	Baseline	exhausted CD8	CX3CR1	2.570750034239676	NR
P48	poor	Baseline	exhausted CD8	CXCR4	7.068223957447072	NR
P48	poor	Treat	exhausted CD8	CCR2	0.7494053128053774	NR
P48	poor	Baseline	NK	CCR4	2.5049611649620545	NR
P48	poor	Treat	other CD8	CXCR2	0	NR
P48	poor	Treat	cytotoxic CD8	CCR4	1.8069856082698907	NR
P48	poor	Treat	cytotoxic CD8	CCR5	3.9332341081130324	NR
P48	poor	Baseline	other CD8	CCR4	3.4194117781844664	NR
P48	poor	Treat	NK	CCR6	1.3113282706252538	NR
P48	poor	Treat	other CD8	CCR4	3.378790301935512	NR
P48	poor	Treat	NK	ACKR3	0	NR
P48	poor	Treat	other CD8	CCR6	3.230304988039556	NR
P48	poor	Treat	cytotoxic CD8	CXCR2	0.614469696703911	NR
P48	poor	Treat	exhausted CD8	CCR4	2.0404991115039834	NR
P48	poor	Treat	other CD8	CCR5	3.7251859948933683	NR
P48	poor	Baseline	other CD8	CCR2	1.3750169775944916	NR
P48	poor	Treat	cytotoxic CD8	CX3CR1	1.9374072248979106	NR
P48	poor	Baseline	Treg	CX3CR1	1.634760455486314	NR
P48	poor	Treat	exhausted CD8	CCR6	1.8838382504096078	NR
P48	poor	Baseline	NK	CX3CR1	4.249418469470537	NR
P48	poor	Treat	other CD8	CXCR4	6.993826246227302	NR
P48	poor	Treat	NK	CCR2	0	NR
P48	poor	Baseline	cytotoxic CD8	CCR5	3.2811507120998096	NR
P48	poor	Baseline	Treg	CCR4	4.483211157441142	NR
P48	poor	Treat	cytotoxic CD8	ACKR3	0	NR
P48	poor	Baseline	exhausted CD8	CXCR3	4.488406848314303	NR
P48	poor	Baseline	Treg	ACKR3	2.2689540318763575	NR
P48	poor	Treat	NK	CCR5	2.6779688551187406	NR
P48	poor	Treat	other CD8	CXCR3	5.141731255841495	NR
P48	poor	Baseline	Treg	CCR5	2.8146462587945114	NR
P48	poor	Baseline	exhausted CD8	CCR4	3.99779292761596	NR
P48	poor	Treat	other CD8	CXCR1	0	NR
P48	poor	Baseline	exhausted CD8	CCR6	4.728544943703523	NR
P48	poor	Treat	exhausted CD8	CCR5	3.7443717092261477	NR
P48	poor	Baseline	exhausted CD8	CXCR2	1.4929444120686626	NR
P48	poor	Treat	cytotoxic CD8	CXCR4	7.369711242299166	NR
P48	poor	Treat	NK	CCR4	0	NR
P48	poor	Baseline	Treg	CXCR2	0.6019338324415623	NR
P48	poor	Baseline	exhausted CD8	CXCR1	0	NR
P48	poor	Baseline	Treg	CXCR4	6.51553114947679	NR
P48	poor	Baseline	exhausted CD8	CCR5	2.994530889746929	NR
P48	poor	Baseline	exhausted CD8	CCR2	2.066908178524878	NR
P48	poor	Baseline	Treg	CXCR3	4.610061491992619	NR
P48	poor	Baseline	Treg	CXCR1	0	NR
P48	poor	Baseline	Treg	CCR6	5.082492599559724	NR
P49	poor	Baseline	exhausted CD8	CX3CR1	1.192344652261938	NR
P49	poor	Baseline	other CD8	CCR5	2.709153349501419	NR
P49	poor	Baseline	Treg	CX3CR1	1.5657126119080804	NR
P49	poor	Baseline	Treg	CCR6	6.079642443066917	NR
P49	poor	Baseline	NK	CCR2	0	NR
P49	poor	Baseline	other CD8	CCR4	3.6228210192005927	NR
P49	poor	Baseline	Treg	CCR4	4.988827538518417	NR
P49	poor	Baseline	exhausted CD8	CCR5	3.45307159458432	NR
P49	poor	Baseline	exhausted CD8	CXCR4	6.8198626356767695	NR
P49	poor	Baseline	Treg	CCR5	2.4752764682714674	NR
P49	poor	Baseline	cytotoxic CD8	CXCR3	5.414633691653303	NR
P49	poor	Baseline	other CD8	CXCR2	2.2417659199722215	NR
P49	poor	Baseline	cytotoxic CD8	CXCR4	8.143548612298057	NR
P49	poor	Baseline	exhausted CD8	ACKR3	0.9281658920976685	NR
P49	poor	Baseline	Treg	CCR2	1.4615928633527573	NR
P49	poor	Baseline	Treg	ACKR3	1.8989872173939502	NR
P49	poor	Baseline	NK	CCR4	1.4579343976714776	NR
P49	poor	Baseline	exhausted CD8	CXCR2	0	NR
P49	poor	Baseline	exhausted CD8	CXCR1	0	NR
P49	poor	Baseline	exhausted CD8	CXCR3	4.522081578073896	NR
P49	poor	Baseline	NK	CXCR2	2.6978457856481537	NR
P49	poor	Baseline	NK	CCR5	1.6006976614325037	NR
P49	poor	Baseline	other CD8	CXCR3	4.677731082043039	NR
P49	poor	Baseline	cytotoxic CD8	CCR4	2.841967574675007	NR
P49	poor	Baseline	other CD8	CXCR1	1.8880725614849798	NR
P49	poor	Baseline	NK	CXCR3	4.848960348991671	NR
P49	poor	Baseline	other CD8	CCR6	4.339763554428672	NR
P49	poor	Baseline	exhausted CD8	CCR6	4.398366237333642	NR
P49	poor	Baseline	Treg	CXCR4	6.69269080843678	NR
P49	poor	Baseline	other CD8	CXCR4	7.406433652473738	NR
P49	poor	Baseline	cytotoxic CD8	CCR2	1.0592147805540395	NR
P49	poor	Baseline	cytotoxic CD8	ACKR3	1.1484379054078584	NR
P49	poor	Baseline	cytotoxic CD8	CX3CR1	2.671240703392804	NR
P49	poor	Baseline	exhausted CD8	CCR4	3.2961221167847543	NR
P49	poor	Baseline	exhausted CD8	CCR2	1.4011164072035378	NR
P49	poor	Baseline	other CD8	ACKR3	2.2417659199722215	NR
P49	poor	Baseline	other CD8	CX3CR1	0	NR
P49	poor	Baseline	NK	CX3CR1	3.996595814377616	NR
P49	poor	Baseline	Treg	CXCR1	0	NR
P49	poor	Baseline	Treg	CXCR2	0.6660437204852173	NR
P49	poor	Baseline	Treg	CXCR3	4.321505436012552	NR
P49	poor	Baseline	cytotoxic CD8	CXCR2	1.1484379054078584	NR
P49	poor	Baseline	NK	CXCR1	2.0273780318424848	NR
P49	poor	Baseline	cytotoxic CD8	CCR5	3.598102236688082	NR
P49	poor	Baseline	NK	CXCR4	7.698675006332641	NR
P49	poor	Baseline	NK	ACKR3	0.5064650472332445	NR
P49	poor	Baseline	other CD8	CCR2	1.335872074472213	NR
P49	poor	Baseline	cytotoxic CD8	CCR6	3.6895766731909316	NR
P49	poor	Baseline	cytotoxic CD8	CXCR1	0.7307471976413602	NR
P49	poor	Baseline	NK	CCR6	2.0273780318424848	NR
P50	poor	Baseline	Treg	CCR6	5.911349055584185	NR
P50	poor	Baseline	cytotoxic CD8	CCR2	0.7827943212490901	NR
P50	poor	Baseline	cytotoxic CD8	CCR4	2.5706021705784194	NR
P50	poor	Baseline	cytotoxic CD8	CCR5	3.6431163950056376	NR
P50	poor	Baseline	Treg	CX3CR1	1.6165647750481542	NR
P50	poor	Baseline	Treg	CXCR2	0	NR
P50	poor	Baseline	exhausted CD8	ACKR3	0.4991260688798679	NR
P50	poor	Baseline	Treg	CCR4	4.551475143021903	NR
P50	poor	Baseline	Treg	CXCR3	4.373758226715933	NR
P50	poor	Baseline	Treg	CXCR4	6.3861126304881415	NR
P50	poor	Baseline	exhausted CD8	CCR4	1.920669888496275	NR
P50	poor	Baseline	other CD8	CCR4	3.6038378435975176	NR
P50	poor	Baseline	Treg	ACKR3	1.5682749962169718	NR
P50	poor	Baseline	cytotoxic CD8	CCR6	3.1763779604567555	NR
P50	poor	Baseline	NK	CCR2	0	NR
P50	poor	Baseline	exhausted CD8	CXCR1	0.4991260688798679	NR
P50	poor	Baseline	other CD8	CCR5	3.536787303081242	NR
P50	poor	Baseline	Treg	CXCR1	0.38851932380263804	NR
P50	poor	Baseline	Treg	CCR5	2.908540976055243	NR
P50	poor	Baseline	Treg	CCR2	0.9789966447336247	NR
P50	poor	Baseline	NK	CCR6	3.338738682289349	NR
P50	poor	Baseline	NK	CXCR1	1.3708666627179986	NR
P50	poor	Baseline	NK	CXCR2	1.5418983046861239	NR
P50	poor	Baseline	exhausted CD8	CCR2	0.9204111936464451	NR
P50	poor	Baseline	other CD8	CCR2	0	NR
P50	poor	Baseline	NK	ACKR3	1.5418983046861239	NR
P50	poor	Baseline	exhausted CD8	CCR5	3.64049715886105	NR
P50	poor	Baseline	exhausted CD8	CCR6	3.097589776832869	NR
P50	poor	Baseline	cytotoxic CD8	CXCR1	0	NR
P50	poor	Baseline	exhausted CD8	CXCR2	0.1953696784018097	NR
P50	poor	Baseline	exhausted CD8	CXCR3	4.201806441201082	NR
P50	poor	Baseline	exhausted CD8	CXCR4	6.951627219103468	NR
P50	poor	Baseline	NK	CCR5	2.356218659934493	NR
P50	poor	Baseline	cytotoxic CD8	CXCR4	8.020461581633933	NR
P50	poor	Baseline	other CD8	ACKR3	1.2186439077878906	NR
P50	poor	Baseline	cytotoxic CD8	CX3CR1	2.0950022369913066	NR
P50	poor	Baseline	exhausted CD8	CX3CR1	0.35873729709902813	NR
P50	poor	Baseline	NK	CXCR4	7.36926199158449	NR
P50	poor	Baseline	NK	CXCR3	4.711362798857439	NR
P50	poor	Baseline	other CD8	CXCR2	0	NR
P50	poor	Baseline	NK	CCR4	2.2840430862222254	NR
P50	poor	Baseline	other CD8	CCR6	4.615804395098913	NR
P50	poor	Baseline	other CD8	CXCR1	0	NR
P50	poor	Baseline	other CD8	CX3CR1	1.2186439077878906	NR
P50	poor	Baseline	cytotoxic CD8	CXCR3	5.068575077331779	NR
P50	poor	Baseline	other CD8	CXCR4	7.457694911077566	NR
P50	poor	Baseline	cytotoxic CD8	CXCR2	0.46611373731086514	NR
P50	poor	Baseline	NK	CX3CR1	3.2573071404612555	NR
P50	poor	Baseline	cytotoxic CD8	ACKR3	0.8694112381972912	NR
P50	poor	Baseline	other CD8	CXCR3	4.46330139399355	NR
P51	good	Baseline	Treg	CXCR1	0	WR
P51	good	Baseline	Treg	CCR4	4.574756570591867	WR
P51	good	Baseline	Treg	CXCR2	0	WR
P51	good	Baseline	Treg	CCR6	5.976982396690024	WR
P51	good	Baseline	cytotoxic CD8	CXCR3	5.276171045722741	WR
P51	good	Baseline	exhausted CD8	CX3CR1	0	WR
P51	good	Baseline	Treg	CXCR3	4.643061951922294	WR
P51	good	Baseline	exhausted CD8	CXCR2	0	WR
P51	good	Baseline	Treg	CCR5	3.1307489892552334	WR
P51	good	Baseline	exhausted CD8	CCR6	4.047635825043376	WR
P51	good	Treat	NK	CX3CR1	4.4627598619042805	WR
P51	good	Baseline	cytotoxic CD8	CXCR4	8.123470150038669	WR
P51	good	Baseline	other CD8	CCR4	3.668776810162106	WR
P51	good	Baseline	other CD8	CCR5	3.8931051764005447	WR
P51	good	Baseline	cytotoxic CD8	CXCR2	0.3807485385067713	WR
P51	good	Baseline	exhausted CD8	CXCR3	4.416856949555916	WR
P51	good	Baseline	exhausted CD8	CXCR4	7.2326553965264315	WR
P51	good	Baseline	exhausted CD8	ACKR3	0.8235963249017588	WR
P51	good	Baseline	cytotoxic CD8	ACKR3	0.8713514088519183	WR
P51	good	Baseline	cytotoxic CD8	CX3CR1	2.6591083736542034	WR
P51	good	Baseline	NK	CXCR4	7.76199225214892	WR
P51	good	Baseline	Treg	CCR2	1.9919703215165863	WR
P51	good	Treat	NK	CXCR4	8.016992671242726	WR
P51	good	Treat	NK	ACKR3	1.9633744339319705	WR
P51	good	Baseline	exhausted CD8	CXCR1	0	WR
P51	good	Baseline	cytotoxic CD8	CCR4	2.7014543137028544	WR
P51	good	Baseline	cytotoxic CD8	CCR5	3.8670536124974415	WR
P51	good	Baseline	other CD8	CCR6	4.489933270919701	WR
P51	good	Baseline	cytotoxic CD8	CXCR1	0.14363257961815004	WR
P51	good	Baseline	other CD8	CXCR1	0	WR
P51	good	Baseline	other CD8	CXCR2	0	WR
P51	good	Baseline	NK	CXCR2	1.924532666240419	WR
P51	good	Baseline	NK	CXCR3	4.194894442109007	WR
P51	good	Baseline	other CD8	ACKR3	1.242646022969971	WR
P51	good	Baseline	NK	ACKR3	1.0820250074252435	WR
P51	good	Baseline	NK	CX3CR1	4.069780887318453	WR
P51	good	Baseline	exhausted CD8	CCR2	1.070905300524125	WR
P51	good	Baseline	exhausted CD8	CCR5	3.7203398399582985	WR
P51	good	Baseline	other CD8	CCR2	2.051314061314999	WR
P51	good	Treat	cytotoxic CD8	CCR5	2.6148467122670174	WR
P51	good	Baseline	cytotoxic CD8	CCR6	3.2470191543978153	WR
P51	good	Treat	cytotoxic CD8	CXCR1	0.6801835734641646	WR
P51	good	Baseline	NK	CCR4	1.589499900961705	WR
P51	good	Baseline	NK	CCR5	2.68475019425016	WR
P51	good	Baseline	other CD8	CXCR3	5.156372648733285	WR
P51	good	Baseline	other CD8	CXCR4	7.975711661132476	WR
P51	good	Treat	NK	CCR5	1.9633744339319705	WR
P51	good	Baseline	Treg	CXCR4	6.609173073568485	WR
P51	good	Baseline	Treg	ACKR3	2.6888617754700075	WR
P51	good	Baseline	Treg	CX3CR1	2.0614632402180413	WR
P51	good	Baseline	exhausted CD8	CCR4	3.4147596581663193	WR
P51	good	Baseline	cytotoxic CD8	CCR2	1.8810751887549333	WR
P51	good	Treat	cytotoxic CD8	CCR4	0	WR
P51	good	Treat	cytotoxic CD8	CCR6	2.056643737797481	WR
P51	good	Baseline	NK	CCR2	0.680732585039889	WR
P51	good	Treat	cytotoxic CD8	ACKR3	1.3667853802598655	WR
P51	good	Treat	cytotoxic CD8	CXCR2	1.0812898627321652	WR
P51	good	Treat	NK	CCR2	0	WR
P51	good	Treat	NK	CCR4	3.630719014787064	WR
P51	good	Treat	NK	CXCR3	1.9633744339319705	WR
P51	good	Treat	NK	CCR6	2.9637239916345495	WR
P51	good	Treat	NK	CXCR1	1.9633744339319705	WR
P51	good	Treat	NK	CXCR2	2.9637239916345495	WR
P51	good	Treat	cytotoxic CD8	CXCR4	8.280134267303357	WR
P51	good	Treat	cytotoxic CD8	CCR2	1.7700591419427196	WR
P51	good	Treat	cytotoxic CD8	CX3CR1	2.9709559714534945	WR
P51	good	Treat	cytotoxic CD8	CXCR3	5.080008230585146	WR
P51	good	Baseline	NK	CCR6	3.5866162100604835	WR
P51	good	Baseline	other CD8	CX3CR1	1.5469567524657841	WR
P51	good	Baseline	NK	CXCR1	0.680732585039889	WR
P52	NA	Baseline	Treg	CCR2	0.7380623618028559	NA
P52	NA	Baseline	exhausted CD8	CXCR1	0	NA
P52	NA	Baseline	exhausted CD8	CXCR3	4.9082799303391536	NA
P52	NA	Baseline	exhausted CD8	CXCR4	7.002184321088367	NA
P52	NA	Baseline	Treg	CCR4	4.702186438510237	NA
P52	NA	Baseline	Treg	CXCR3	3.5110491629559397	NA
P52	NA	Baseline	Treg	CXCR4	6.077902519767765	NA
P52	NA	Baseline	Treg	ACKR3	1.7299696465199375	NA
P52	NA	Baseline	exhausted CD8	CXCR2	0	NA
P52	NA	Baseline	other CD8	CXCR4	7.308478868465082	NA
